סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,
18,כסיפה,1059,8910,4171,42,4129,4,2,0,919,0,2,0,0,9,1,1,0,1,0,1,8,2,81,54,0,0,1,2753,137,1,1,0,1,1,0,0,1,4,1,2,0,0,12,129,
2,כפר אדומים,3638,2624,1973,5,1968,89,673,9,4,0,0,244,0,12,0,0,0,0,0,0,109,26,458,18,1,0,0,0,121,1,0,0,0,0,0,0,0,0,11,1,0,0,16,175,
2,כפר אוריה,364,537,408,1,407,65,28,0,2,0,2,7,0,5,0,0,0,0,0,0,59,12,86,55,0,0,0,0,62,0,0,0,0,0,0,0,0,0,8,0,0,0,4,12,
10,כפר ויתקין,190,1404,1059,0,1059,242,25,0,0,0,1,9,2,12,0,0,0,0,0,0,199,28,28,163,0,0,0,0,310,0,0,0,0,0,0,0,0,0,4,0,0,0,2,34,
4,כפר חיטים,255,519,344,0,344,24,22,1,0,0,0,3,0,6,0,0,0,0,0,0,53,9,117,10,0,1,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,5,32,
6,כפר מנדא,510,13137,7313,72,7241,7,1,1,2452,1,0,2,0,45,7,0,0,4,0,2,20,4,212,180,2,1,2,3883,49,0,1,1,1,1,0,0,3,4,0,0,0,0,314,41,
18,כרם שלום,1085,151,75,0,75,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,5,2,15,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
2,כרמי צור,3766,561,436,0,436,6,86,3,0,0,0,278,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,
6,כרמיאל,1139,41375,23411,179,23232,886,1316,752,238,7,1,460,8,198,0,0,11,0,3,8,1086,4188,6637,465,4,0,1,77,4361,17,3,0,2,4,8,1,4,5,165,3,5,0,653,1655,
4,לביא,585,530,388,0,388,13,151,0,0,0,0,92,0,2,0,0,0,0,0,0,18,0,53,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,6,34,
2,לוזית,52,475,331,0,331,30,17,4,1,0,0,16,0,2,0,0,0,0,0,0,21,5,119,18,0,0,0,1,30,0,0,0,0,0,0,0,0,0,10,0,0,0,47,10,
6,מגד אלכרום,516,10661,5757,16,5741,22,1,0,4525,0,0,0,0,2,3,1,0,1,1,1,4,2,57,107,0,0,1,976,7,3,1,0,1,1,2,1,1,1,0,0,0,0,18,1,
6,מזרעה,517,2986,1552,15,1537,4,0,0,939,0,0,0,0,0,0,0,1,0,0,0,2,0,17,82,1,0,0,470,4,0,1,0,0,0,0,1,1,0,0,0,0,0,7,7,
9,מייסר,649,1362,450,2,448,4,2,0,269,0,0,0,0,0,2,0,0,0,0,0,0,0,6,24,0,0,0,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
3,מירון,607,495,282,1,281,4,34,48,0,0,0,108,0,6,0,0,0,0,0,0,6,0,29,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,38,4,
18,מכחול,1343,521,222,4,218,5,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,24,8,0,0,1,145,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
4,מסד,1258,384,286,0,286,70,13,0,0,0,1,7,0,8,0,0,0,0,0,0,47,10,22,25,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,
10,מעברות,197,754,585,0,585,132,11,3,0,0,0,1,0,5,0,0,0,0,0,0,74,10,14,215,0,0,0,1,99,0,0,0,0,0,0,0,0,0,5,0,0,0,1,14,
2,מעלה אדומים,3616,28082,18918,66,18852,291,2229,175,7,0,0,2059,4,109,0,0,13,2,3,6,545,832,8801,102,1,4,0,4,1068,4,0,0,0,0,1,1,1,5,72,6,1,0,1285,1221,
4,מעלה גמלא,4008,393,303,3,300,65,15,0,0,0,0,2,0,1,0,0,0,0,0,0,48,8,31,28,0,0,0,0,91,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,
3,מרום גולן,4101,579,423,1,422,75,18,0,1,0,0,3,0,1,0,0,0,0,0,0,40,23,27,22,0,0,0,0,162,1,0,0,0,0,0,0,0,0,1,0,0,0,0,48,
18,נאות הכיכר,1124,220,143,0,143,27,5,0,0,0,0,1,0,0,0,0,0,0,0,0,37,2,19,7,0,1,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,
6,נהריה,9100,52073,30846,176,30670,1032,2000,111,85,3,3,1028,12,271,0,1,2,1,2,8,1748,3204,12179,571,8,5,0,31,4208,7,3,2,0,2,4,1,1,3,176,13,4,0,1886,2055,
4,נוב,4304,537,412,3,409,2,196,4,0,0,0,100,0,0,0,0,0,0,0,0,5,0,66,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,5,0,0,0,2,15,
18,נווה,1366,339,284,0,284,0,5,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,נווה אור,590,345,233,2,231,58,11,0,0,0,1,2,0,5,0,0,0,0,0,0,32,14,16,21,0,0,0,0,61,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,
17,נווה מבטח,827,468,364,2,362,44,20,1,0,0,1,3,1,5,0,0,0,0,0,0,81,4,44,27,0,0,0,0,96,0,0,0,0,0,0,0,0,0,2,0,0,0,4,29,
6,נחף,522,8811,4167,35,4132,4,0,0,1825,0,0,0,0,15,1,0,1,0,0,0,7,2,58,76,2,1,1,2013,14,0,0,0,0,0,1,0,0,3,0,0,2,0,65,41,
9,נחשולים,433,537,427,0,427,117,12,0,0,0,0,4,0,3,0,0,0,0,0,0,81,9,15,58,0,0,0,0,109,0,0,0,0,0,0,0,0,0,3,0,0,0,1,15,
17,ניר עם,348,417,270,2,268,61,18,1,1,0,0,4,0,9,0,0,0,0,0,0,54,11,29,22,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,
18,נצאצרה שבט,1041,337,118,0,118,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
11,סביון,587,3930,2700,4,2696,215,118,9,10,0,2,35,0,12,0,0,0,1,0,0,436,121,511,280,0,0,0,0,806,1,0,0,0,1,0,0,0,0,2,1,1,0,21,113,
6,סחנין,7500,22299,15666,136,15530,22,0,1,5491,0,0,1,0,5,6,3,0,0,1,0,4,6,89,104,1,1,1,9600,166,0,0,1,0,0,0,1,2,3,1,2,1,0,5,12,
9,עופר,810,392,291,1,290,43,20,3,0,0,0,6,0,4,0,0,0,0,0,0,48,3,66,31,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,
5,עילוט,511,5429,1747,33,1714,1,0,0,669,1,0,0,0,2,3,1,1,1,1,1,5,0,22,24,1,0,0,846,4,0,1,1,0,0,0,2,1,0,0,1,1,0,123,1,
4,עין גב,273,479,320,1,319,114,9,0,0,0,0,4,0,8,0,0,0,0,0,1,44,6,28,31,0,0,0,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,
18,עין הבשור,1240,727,537,1,536,66,54,0,0,1,1,12,0,3,0,0,0,0,0,0,67,13,62,42,0,0,0,0,169,0,0,0,0,0,0,0,1,0,8,0,0,0,3,34,
18,עין השלושה,676,313,190,0,190,50,10,0,3,0,0,4,0,0,0,1,0,0,0,0,18,16,12,7,0,1,0,0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,
5,עין מאהל,532,9334,3755,49,3706,5,7,0,1894,1,1,1,0,1,2,0,0,0,0,1,0,36,79,38,0,0,0,1485,7,0,0,0,1,1,0,0,1,0,1,0,1,0,119,24,
17,עין צורים,622,436,348,3,345,29,133,2,0,0,0,63,0,0,0,0,0,0,0,0,17,3,45,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,
11,עינת,871,584,485,2,483,158,13,0,0,0,0,1,0,5,0,0,0,0,0,0,79,9,28,90,0,0,0,0,91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,
2,עמינדב,779,633,454,2,452,40,43,1,1,0,1,22,0,4,0,0,0,0,0,0,51,12,143,31,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,0,0,0,5,27,
18,עמיעוז,318,214,133,0,133,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,14,1,62,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,22,5,
3,עמיר,319,503,367,0,367,76,3,0,2,0,0,4,0,3,0,0,0,0,0,0,46,6,18,119,0,0,0,1,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,
10,פורת,767,907,608,2,606,3,53,2,0,0,1,63,0,5,0,0,0,0,0,0,13,5,316,1,0,0,1,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,100,16,
9,צרופה,612,733,546,0,546,31,41,7,1,0,1,22,0,9,0,0,0,0,0,0,59,14,198,12,0,0,0,0,72,0,0,0,0,0,0,0,0,0,5,0,0,0,20,54,
18,קבועה שבט,1234,786,258,4,254,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,5,1,0,0,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
18,קטורה,1052,450,228,4,224,91,7,0,1,0,0,1,0,0,0,0,0,0,0,0,12,11,10,44,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
9,קציר,1243,2270,1527,5,1522,271,69,2,22,0,0,13,0,23,0,0,0,0,0,0,145,92,239,165,0,0,0,3,377,3,1,0,0,0,0,0,0,1,13,3,0,0,10,70,
19,קרני שומרון,3640,6301,4572,21,4551,53,932,33,1,0,1,1679,2,22,0,0,0,0,1,0,61,125,1130,16,0,0,0,0,129,2,1,0,0,1,0,0,0,1,35,0,1,0,142,183,
17,רבדים,564,628,470,1,469,103,9,3,2,0,0,2,0,6,0,0,0,0,0,0,51,11,15,168,0,0,0,0,91,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,
9,רגבים,444,425,284,0,284,73,7,0,4,0,0,5,0,2,0,0,0,0,0,0,60,4,17,44,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,
4,רמת מגשימים,4701,464,352,1,351,4,122,1,0,0,0,155,0,1,0,0,0,0,0,1,1,1,46,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,
18,רעים,713,376,277,1,276,92,7,0,0,0,0,0,0,8,0,0,0,0,0,0,29,10,9,53,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,
6,רקפת,1228,801,577,0,577,111,28,0,0,0,0,3,0,10,0,0,0,0,0,0,57,17,39,65,0,0,0,1,204,0,0,0,0,0,0,0,0,0,7,1,0,0,1,33,
10,שושנת העמקים,224,447,312,0,312,26,13,2,0,0,0,8,0,6,0,0,0,0,0,0,21,12,115,9,0,0,0,0,50,0,0,0,0,0,0,1,0,0,2,0,0,0,37,10,
6,שייח דנון,658,2049,991,9,982,2,0,0,495,1,0,0,0,0,0,0,0,0,0,0,1,4,13,27,0,0,0,397,5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,31,
6,שלומי,812,5415,3450,24,3426,79,231,19,4,0,0,120,1,21,0,0,0,0,0,1,126,313,1501,38,0,0,0,1,331,1,1,1,0,0,0,0,0,0,25,0,0,0,445,167,
9,שקד,3649,611,453,4,449,13,88,1,0,0,0,27,0,3,0,0,0,0,0,0,23,18,136,2,0,0,0,0,75,0,0,0,0,0,0,0,0,0,2,0,0,0,6,55,
10,תל מונד,154,9826,7241,21,7220,666,485,8,3,0,1,152,2,50,0,0,0,0,2,0,893,193,1546,430,1,0,0,1,2148,0,0,0,0,0,0,0,0,1,27,3,0,0,139,469,
18,אבו רוקייק שבט,961,5091,1754,10,1744,2,0,0,111,0,1,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,2,1555,7,1,0,1,2,2,0,0,3,0,0,2,1,0,4,0,
18,אבו תלול,1375,1004,480,1,479,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,15,3,0,0,0,435,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
6,אבטליון,1275,316,231,0,231,48,11,0,2,0,0,1,0,5,0,0,0,0,0,0,15,7,17,40,0,0,0,0,74,0,0,0,0,0,1,0,0,0,6,0,0,0,0,4,
9,אביאל,679,521,408,4,404,80,25,3,3,1,0,4,0,3,0,0,0,0,0,0,41,11,72,45,0,0,0,0,76,0,0,0,0,0,0,0,0,0,6,0,0,0,3,31,
18,אבשלום,1311,278,165,3,162,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,6,68,36,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
18,אוהד,1046,266,181,0,181,17,19,0,1,0,0,5,0,0,0,0,0,0,0,1,21,5,72,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,3,12,
18,אורים,403,451,238,2,236,76,4,0,3,0,0,1,0,3,0,0,0,0,0,0,26,9,13,35,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,
19,אורנית,3760,6514,4952,13,4939,295,719,16,1,0,0,221,0,55,0,0,0,1,0,1,508,150,1124,112,0,0,0,0,1161,2,0,0,0,1,0,0,1,0,15,0,0,0,65,491,
10,אחיטוב,850,715,522,1,521,32,30,1,0,0,0,6,0,7,0,0,0,0,0,0,127,10,145,10,0,0,0,0,79,0,0,0,0,0,0,1,0,0,0,0,0,0,26,47,
19,אלפי מנשה,3750,5951,4368,12,4356,269,417,31,2,1,0,124,0,52,0,0,1,0,0,0,382,181,1256,76,1,1,0,0,1087,2,1,0,0,0,0,0,0,1,8,2,0,0,76,385,
2,אשתאול,740,755,582,2,580,34,38,10,1,0,0,38,0,7,0,0,0,0,0,0,25,5,267,34,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,67,21,
18,באר אורה,21,649,469,1,468,59,28,1,2,0,0,6,0,8,0,0,0,0,0,0,32,29,127,20,0,0,0,0,102,0,0,0,0,0,0,0,0,0,4,1,0,0,12,37,
11,בארות יצחק,450,396,279,2,277,16,119,1,0,0,0,28,0,5,0,0,0,0,1,0,29,0,33,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,
10,בארותיים,697,719,566,2,564,92,29,2,0,0,1,5,0,9,0,0,0,0,0,0,83,21,66,54,0,0,0,0,154,0,0,0,0,0,0,0,0,0,8,1,0,0,1,38,
18,בארי,399,844,674,0,674,276,9,1,0,0,0,6,0,1,0,0,0,0,0,0,77,12,21,146,0,0,0,0,108,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,
19,בית אריה,3652,3753,2646,10,2636,105,347,12,1,1,0,176,0,30,0,1,0,0,0,0,164,91,1036,26,0,0,0,0,307,1,0,0,0,0,0,0,0,1,11,1,2,0,91,232,
6,בית גן,480,8907,3423,24,3399,92,52,0,149,0,0,2,0,19,0,0,0,1,1,2,484,1165,470,520,0,0,0,12,276,0,0,0,0,2,0,0,1,0,6,1,0,0,31,113,
4,בית זרע,143,629,384,3,381,93,11,0,1,0,0,1,0,2,0,0,0,0,0,0,34,13,17,118,0,0,0,0,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,
10,בית חירות,877,601,473,1,472,118,8,0,2,0,0,0,0,1,0,0,0,0,0,0,84,12,10,79,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,
13,בית חלקיה,2033,470,394,4,390,2,8,345,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,
9,בית חנניה,800,627,478,1,477,55,13,1,1,0,0,7,0,7,0,0,0,0,0,0,95,19,44,45,0,0,0,0,154,0,0,0,0,0,0,0,0,0,1,0,0,0,3,32,
18,בני נצרים,1363,312,263,0,263,0,11,3,0,0,0,239,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
6,בצת,589,310,225,0,225,20,18,0,2,0,0,3,0,1,0,0,0,0,0,0,45,1,45,15,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,
19,ברוכין,3744,561,474,0,474,0,147,3,0,0,0,270,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,11,5,
19,ברקן,3654,1425,990,3,987,26,143,0,1,0,0,46,0,7,0,0,0,0,0,0,51,59,425,15,0,0,0,0,84,0,0,0,0,0,0,0,0,0,21,0,0,0,11,98,
18,גנאביב שבט,976,516,162,0,162,0,3,0,8,0,0,0,0,0,0,0,0,1,0,0,2,1,11,1,0,1,0,118,3,0,0,2,1,1,0,0,3,0,0,0,0,0,1,5,
18,גבולות,352,319,198,0,198,40,3,0,3,0,0,1,0,13,0,0,0,0,0,0,11,18,7,50,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,
6,גורנות הגליל,1219,176,109,2,107,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,41,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,
9,גן שמואל,72,872,679,1,678,136,0,0,1,0,0,0,0,3,0,0,0,0,0,0,101,4,7,301,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,
8,דאלית אלכרמל,494,12939,5183,47,5136,326,116,1,389,0,1,14,0,39,1,4,1,0,1,1,357,1327,465,511,1,0,0,26,1305,1,1,1,0,0,0,2,0,0,11,1,0,0,106,127,
6,דייר חנא,492,7503,5071,29,5042,5,2,1,2989,0,0,2,0,1,3,0,0,0,1,1,3,1,111,109,0,0,0,1648,43,0,0,1,0,0,0,0,0,0,2,0,1,0,97,21,
6,דמיידה,1317,333,163,1,162,0,0,0,48,0,0,0,0,0,0,1,0,0,0,0,1,0,13,2,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
18,דריגאת,1349,593,336,3,333,1,2,24,43,0,0,0,0,0,1,0,0,0,0,1,3,1,25,11,0,0,0,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,הודיה,726,522,342,2,340,14,18,1,0,0,2,17,0,5,0,0,0,0,0,0,30,5,160,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,33,13,
6,הילה,1208,502,335,0,335,102,7,0,1,0,0,6,0,5,0,0,0,0,0,0,33,3,22,56,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,
6,הרדוף,1249,423,325,3,322,106,4,0,5,0,0,1,0,7,0,0,0,0,0,0,15,3,4,130,0,0,0,0,34,0,0,0,0,1,0,0,0,0,9,0,0,0,0,3,
4,חוקוק,374,464,301,0,301,121,11,1,5,0,0,0,0,11,0,0,0,0,0,0,43,9,16,25,0,0,0,0,42,0,0,0,0,0,0,0,0,0,2,0,0,0,2,13,
8,טירת כרמל,2100,19634,12336,72,12264,244,759,38,7,1,0,431,4,114,0,1,1,1,2,9,636,676,6112,142,1,3,0,4,1038,3,1,0,1,0,3,2,4,3,55,5,5,0,1231,727,
13,יד בנימין,577,2224,1736,1,1735,5,307,194,0,0,0,874,0,0,0,0,0,0,0,0,13,0,172,3,2,0,0,0,8,0,0,0,0,1,0,0,0,0,14,0,1,0,118,23,
10,ינוב,753,620,452,1,451,36,27,4,0,0,0,20,0,9,0,0,0,0,0,0,57,14,140,17,0,0,0,0,93,0,0,0,0,0,0,0,0,0,4,0,0,0,9,21,
19,יקיר,3647,1279,1057,2,1055,4,431,2,0,0,0,363,0,1,0,0,0,0,0,0,4,2,203,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,18,19,
6,כאוכב אבו אלהיגא,505,2712,1522,15,1507,0,0,0,800,0,0,0,0,0,1,0,0,0,0,0,0,3,18,7,0,0,0,673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
6,כברי,576,860,622,2,620,180,21,1,0,0,0,2,0,12,0,0,0,0,0,1,103,9,23,105,0,0,0,0,131,0,0,0,0,0,0,0,0,0,3,0,0,0,1,28,
18,כחלה,1367,252,103,2,101,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,44,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
4,כנרת מושבה,63,535,369,0,369,48,22,3,0,0,0,5,0,0,0,0,0,0,0,0,41,6,99,21,0,0,0,1,89,0,0,0,0,0,0,0,0,0,3,0,0,0,3,28,
10,כפר ידידיה,233,494,389,0,389,71,3,0,0,0,1,6,0,3,0,0,0,0,0,0,82,7,22,57,0,0,0,0,114,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,
10,כפר יעבץ,170,492,380,2,378,3,54,6,0,0,0,62,0,2,0,0,0,0,0,0,5,1,179,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,39,10,
6,כפר מסריק,297,596,426,0,426,81,7,0,0,0,0,1,0,1,0,0,0,0,0,0,44,29,11,128,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,
4,כפר קיש,388,468,335,3,332,42,24,0,1,0,0,7,0,11,0,0,0,0,0,0,64,9,37,20,0,0,0,0,92,0,0,0,0,0,0,0,0,0,5,1,0,0,2,17,
15,כפר שמריהו,267,1909,1235,3,1232,131,36,3,3,0,0,13,0,4,0,0,0,0,0,0,222,71,162,138,0,0,0,5,402,0,0,0,0,0,0,0,0,0,2,0,0,0,1,39,
19,כפר תפוח,3572,670,504,2,502,0,63,1,0,0,0,308,0,2,0,0,0,0,0,0,1,1,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,18,4,
4,מבוא חמה,4204,409,281,1,280,73,13,0,0,0,0,2,0,6,0,0,0,0,0,0,41,3,12,48,1,0,0,0,68,0,1,0,0,0,0,0,0,0,2,1,0,0,1,8,
18,מבטחים,829,397,239,0,239,5,13,1,0,0,1,23,0,1,0,0,0,0,0,0,15,3,130,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,
19,מגדלים,3751,273,204,2,202,5,45,1,0,0,0,89,0,3,0,0,0,0,0,0,5,4,30,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
18,מגן,695,457,320,0,320,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,10,8,146,0,0,0,2,68,0,0,0,0,0,0,0,1,0,3,0,0,0,1,13,
18,מדרשת בן גוריון,1140,1161,823,1,822,202,33,0,10,0,0,11,0,4,0,0,0,0,0,0,106,25,63,208,0,0,0,2,130,1,0,0,0,0,0,0,0,0,2,1,0,0,2,22,
18,מחנה טלי,1418,153,65,1,64,9,8,0,0,0,0,2,0,0,0,0,0,0,0,0,7,2,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,
13,מישר,731,477,384,0,384,60,15,3,1,0,0,7,0,6,0,1,0,0,0,0,60,7,45,40,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,
18,מסעודין אלעזאזמה,939,7867,3740,38,3702,3,2,0,128,0,1,0,0,1,0,2,1,2,0,1,1,0,23,7,0,1,2,3488,1,0,1,7,4,0,2,3,7,6,1,0,2,0,4,1,
6,מעונה,570,668,478,1,477,35,29,0,0,0,0,11,0,3,0,0,0,0,0,0,37,11,208,9,0,0,0,0,64,0,1,0,0,0,0,0,0,0,2,0,0,0,16,51,
18,מצפה רמון,99,3710,1870,10,1860,206,72,8,16,0,1,415,1,14,0,0,0,0,1,2,79,168,476,134,1,0,0,18,131,0,1,0,0,0,1,0,0,4,13,1,0,0,39,58,
18,מרחב עם,1340,217,158,0,158,4,43,0,0,0,0,83,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,4,
12,משמר דוד,563,596,510,1,509,70,33,0,3,0,0,5,0,4,0,0,0,0,0,0,76,26,69,61,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,
19,נופים,3790,567,406,1,405,4,92,0,0,0,0,69,0,2,0,0,0,0,0,0,10,9,172,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,10,20,
10,נורדיה,447,1520,917,1,916,74,44,3,0,0,0,5,2,8,0,0,0,0,1,0,175,26,158,44,1,0,0,0,274,0,0,0,0,0,0,0,0,0,3,0,0,0,14,84,
18,ניר יצחק,402,578,383,2,381,109,4,0,5,0,0,0,0,12,0,0,0,0,0,0,32,4,5,154,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,
18,ניר עוז,69,332,242,2,240,56,7,0,0,0,0,0,0,2,0,0,0,0,0,0,16,7,14,88,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,
18,נירים,602,380,266,2,264,62,16,0,2,0,0,2,0,2,0,0,0,0,0,0,28,3,12,84,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,
2,נתיב הלה,693,480,353,3,350,143,9,0,0,0,0,1,0,3,0,0,0,0,0,0,46,8,9,58,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
18,סופה,1238,187,115,0,115,18,10,0,0,0,0,1,0,1,0,0,0,0,0,0,17,6,7,14,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11,
6,סלמה,1245,2335,1071,6,1065,2,4,0,179,0,0,2,0,1,0,0,0,0,0,1,7,3,75,3,0,0,0,736,15,0,1,0,0,1,1,1,0,1,0,0,1,0,3,28,
18,ספיר,1176,349,198,1,197,23,21,2,0,0,0,15,0,2,0,0,0,0,0,0,20,12,31,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,15,0,0,0,1,13,
6,עדי,1199,1480,1131,0,1131,116,62,2,0,0,0,7,0,20,0,0,0,0,0,0,176,31,179,48,0,0,0,0,373,0,0,0,0,1,1,0,0,0,5,0,0,0,4,106,
10,עולש,737,772,604,3,601,92,53,1,0,0,0,11,0,9,0,0,1,0,0,0,92,16,79,32,0,0,0,0,152,1,0,0,0,0,0,0,0,0,5,1,0,0,6,50,
10,עזריאל,837,601,467,5,462,5,49,3,0,0,0,62,0,0,0,0,0,0,0,0,17,1,248,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,37,19,
6,עין יעקב,813,748,550,2,548,43,45,1,0,0,1,45,0,10,0,0,1,0,0,0,53,13,205,14,0,0,0,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,30,30,
18,עין תמר,1251,148,96,1,95,5,10,0,0,0,0,3,0,0,0,0,0,0,0,0,21,1,20,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
3,עלמה,688,597,428,2,426,4,9,2,0,0,1,47,0,0,0,0,0,0,0,0,3,0,293,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,
19,עמנואל,3660,2376,1599,8,1591,1,27,536,0,0,0,290,0,0,0,0,0,0,0,0,0,1,76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,652,4,
